annotator_id,accuracy,leniency,strictness
10135,0.5490690280187562,0.22544446821438327,0.5491110635712334
10145,0.5490690280187562,0.22544446821438327,0.5491110635712334
10195,0.5490443955776381,0.22541989838696205,0.22541989838696205
10133,0.5490443955776381,0.22541989838696205,0.22541989838696205
10082,0.5490050095046907,0.5492387750193446,0.22538061249032768
10107,0.5488899496337473,0.22526584563596877,0.5494683087280624
1011,0.5488899496337473,0.22526584563596877,0.5494683087280624
10097,0.5488899496337473,0.22526584563596877,0.5494683087280624
101,0.5487872585934706,0.5496731665337696,0.22516341673311516
10081,0.5484957452013056,0.22487264661343156,0.5502547067731368
10069,0.5484957452013056,0.22487264661343156,0.5502547067731368
10130,0.5484957452013056,0.22487264661343156,0.5502547067731368
10541,0.5471251896703446,0.2235056245993321,0.2235056245993321
715,0.5471251896703446,0.2235056245993321,0.2235056245993321
5579,0.5471251896703446,0.2235056245993321,0.2235056245993321
8993,0.5471251896703446,0.2235056245993321,0.2235056245993321
10113,0.547033751778661,0.5531710749398876,0.22341446253005617
10165,0.547033751778661,0.5531710749398876,0.22341446253005617
10101,0.5469387956099554,0.5533604838566711,0.22331975807166446
10119,0.5465206938055981,0.22290268996433812,0.22290268996433812
10109,0.5465206938055981,0.22290268996433812,0.22290268996433812
10146,0.5465206938055981,0.22290268996433812,0.22290268996433812
10137,0.5450204166987233,0.557186909339154,0.221406545330423
10019,0.4521101966190926,0.7551208436016738,0.12243957819916311
10150,0.4511924988489561,0.7528178879276467,0.12359105603617669
10057,0.45040162851246385,0.7542418407564212,0.12287907962178946
10220,0.4493539786088083,0.12837546771236272,0.7432490645752745
10098,0.4493539786088083,0.12837546771236272,0.7432490645752745
10111,0.4493539786088083,0.12837546771236272,0.7432490645752745
10078,0.4493539786088083,0.12837546771236272,0.7432490645752745
